id,date,start_time,away_team,home_team,sl_away_pred,sl_home_pred,gdo_away_pred,gdo_home_pred,gdo_v4_favorite,gdo_v4_confidence,away_result,home_result,moneyline_favorite_team,total_line,runline_favorite_team,runline_value,underdog_runline_odds,favorite_runline_odds,over_total_line_odds,under_total_line_odds,underdog_moneyline_odds,favorite_moneyline_odds
31063,20260123,17:00,FDU,CCTST,64,80,66,71,CCTST,68.2,76,66,CCTST,142.5,CCTST,-7.5,-115,-105,-112,-108,270,-340
31064,20260123,17:00,CIT,ETNST,63,83,63,76,ETNST,96.6,55,84,ETNST,139.5,ETNST,-17.5,-115,-105,-110,-110,1100,-2100
31065,20260123,17:00,MTSU,JVST,71,70,66,68,JVST,67.7,58,75,MTSU,134.5,MTSU,-1.5,-110,-110,-108,-112,105,-125
31066,20260123,17:00,HP,RADF,88,75,84,79,HP,61.8,93,83,HP,165.5,HP,-7.5,-105,-115,-108,-112,285,-360
31067,20260123,17:30,TULN,CHAR,70,80,71,73,CHAR,58.5,70,73,CHAR,143.5,CHAR,-2.5,-110,-110,-105,-115,124,-148
31068,20260123,18:00,AKR,OHIO,77,89,85,74,AKR,86.2,86,65,AKR,167.5,AKR,-6.5,-102,-118,-112,-108,275,-345
31069,20260123,18:00,OSU,MICH,75,84,70,84,MICH,92.2,62,74,MICH,165.5,MICH,-16.5,-112,-108,-112,-108,1000,-1800
31070,20260123,18:00,MARQ,BUT,73,79,78,81,BUT,64.6,76,87,BUT,161.5,BUT,-5.5,-102,-118,-108,-112,220,-270
31071,20260123,18:30,WIU,SOIN,65,71,65,73,SOIN,76.2,64,96,SOIN,133.5,SOIN,-6.5,-110,-110,-105,-115,230,-285
31072,20260123,20:15,USU,CSU,78,79,72,69,USU,70.7,65,61,USU,148.5,USU,-5.5,-118,-102,-108,-112,180,-218
31073,20260124,9:00,MER,WOF,74,82,78,79,MER,53.1,77,80,MER,157.5,MER,-2.5,-115,-105,-105,-115,120,-142
31074,20260124,9:00,BELL,UNFL,83,84,83,87,UNFL,62.2,114,117,BELL,165.5,BELL,-3.5,-105,-115,-105,-115,136,-162
31075,20260124,9:00,MISS,UK,73,84,67,76,UK,72.4,63,72,UK,145.5,UK,-10.5,-112,-108,-105,-115,455,-625
31076,20260124,10:00,VAN,MSST,84,78,79,73,VAN,68.5,88,56,VAN,159.5,VAN,-7.5,-108,-112,-108,-112,275,-345
31077,20260124,10:00,UMD,MSU,66,79,62,81,MSU,93.8,48,91,MSU,141.5,MSU,-18.5,-112,-108,-115,-105,1300,-2800
31078,20260124,10:00,UNC,UVA,70,81,70,77,UNC,51.2,85,80,UVA,152.5,UVA,-6.5,-105,-115,-108,-112,235,-290
31079,20260124,10:00,CLEM,GT,78,69,77,66,CLEM,86.4,77,63,CLEM,142.5,CLEM,-8.5,-112,-108,-115,-105,310,-395
31080,20260124,10:00,ELON,COC,78,79,75,80,COC,79.9,70,80,COC,159.5,COC,-3.5,-105,-115,-108,-112,150,-180
31081,20260124,10:00,NCST,PITT,77,75,77,72,NCST,67.0,81,72,NCST,145.5,NCST,-6.5,-112,-108,-108,-112,230,-285
31082,20260124,10:00,BRWN,PRIN,68,71,60,66,PRIN,74.0,53,63,PRIN,133.5,PRIN,-4.5,-115,-105,-112,-108,164,-198
31083,20260124,10:00,NIAG,SHU,68,78,66,74,SHU,62.4,70,71,SHU,139.5,SHU,-9.5,-110,-110,-115,-105,370,-485
31084,20260124,10:00,NEB,MINN,77,69,75,65,NEB,88.8,76,57,NEB,140.5,NEB,-4.5,-112,-108,-105,-115,180,-218
31085,20260124,10:00,AMER,HC,74,71,73,67,AMER,75.6,76,67,AMER,139.5,AMER,-4.5,-108,-112,-105,-115,180,-218
31086,20260124,10:00,UNCW,HAMP,77,65,69,67,UNCW,53.1,75,67,UNCW,136.5,UNCW,-4.5,-118,-102,-108,-112,142,-170
31087,20260124,10:00,TOWS,NCAT,76,63,72,71,TOWS,53.9,73,80,TOWS,139.5,TOWS,-7.5,-112,-108,-108,-112,270,-340
31088,20260124,10:00,MONM,CAMP,72,73,70,73,CAMP,65.2,88,73,CAMP,148.5,CAMP,-4.5,-115,-105,-110,-110,200,-245
31089,20260124,10:00,HOF,WMRY,74,79,72,78,WMRY,63.1,82,89,WMRY,157.5,WMRY,-3.5,-105,-115,-115,-105,145,-175
31090,20260124,10:00,WAKE,DUKE,68,85,65,86,DUKE,98.7,69,90,DUKE,153.5,DUKE,-19.5,-118,-102,-105,-115,1200,-2400
31091,20260124,10:30,NOVA,CONN,69,79,66,73,CONN,78.2,67,75,CONN,136.5,CONN,-11.5,-118,-102,-110,-110,600,-900
31092,20260124,10:30,EIU,MORE,64,72,65,69,MORE,63.5,68,73,MORE,135.5,MORE,-3.5,-105,-115,-105,-115,150,-180
31093,20260124,10:30,GTWN,PROV,74,83,76,78,PROV,59.7,81,78,PROV,160.5,PROV,-5.5,-115,-105,-110,-110,195,-238
31094,20260124,11:00,USM,CCAR,66,77,66,75,CCAR,72.1,67,85,CCAR,141.5,CCAR,-2.5,-102,-118,-112,-108,136,-162
31095,20260124,11:00,UMLW,UMBC,72,81,69,75,UMBC,68.5,56,79,UMBC,151.5,UMBC,-2.5,-108,-112,-105,-115,120,-142
31096,20260124,11:00,ILST,BELM,75,80,71,77,BELM,57.5,69,80,BELM,150.5,BELM,-5.5,-110,-110,-110,-110,200,-245
31097,20260124,11:00,TEM,UTSA,80,67,77,66,TEM,78.5,70,64,TEM,145.5,TEM,-10.5,-115,-105,-110,-110,440,-600
31098,20260124,11:00,UWM,YSU,72,80,73,78,YSU,53.1,65,64,YSU,151.5,YSU,-6.5,-110,-110,-110,-110,225,-278
31099,20260124,11:00,VRMT,BRY,73,65,70,66,VRMT,71.1,62,52,VRMT,133.5,VRMT,-8.5,-112,-108,-115,-105,300,-380
31100,20260124,11:00,QPAC,MRST,66,74,65,71,MRST,61.6,64,71,MRST,139.5,MRST,-3.5,-105,-115,-112,-108,145,-175
31101,20260124,11:00,DEL,LIB,67,81,59,73,LIB,91.6,51,67,LIB,134.5,LIB,-14.5,-105,-115,-112,-108,900,-1600
31102,20260124,11:00,NKU,WRIG,76,82,76,80,WRIG,67.4,80,88,WRIG,153.5,WRIG,-1.5,-105,-115,-108,-112,110,-130
31103,20260124,11:00,UGA,TEX,82,83,76,80,TEX,72.5,67,87,TEX,168.5,TEX,-3.5,-115,-105,-110,-110,136,-162
31104,20260124,11:00,SCAR,TAMU,74,83,71,87,TAMU,93.5,69,92,TAMU,155.5,TAMU,-10.5,-102,-118,-110,-110,470,-650
31105,20260124,11:00,UWGB,RMU,72,83,70,76,RMU,59.2,71,67,RMU,143.5,RMU,-6.5,-105,-115,-105,-115,235,-290
31106,20260124,11:00,TXST,JMU,71,70,70,74,JMU,70.4,57,82,JMU,143.5,JMU,-5.5,-112,-108,-112,-108,180,-218
31107,20260124,11:00,DRKE,INST,76,75,77,76,DRKE,67.2,76,62,INST,151.5,INST,-3.5,-112,-108,-110,-110,136,-162
31108,20260124,11:30,SJU,XAV,80,75,82,76,SJU,68.5,88,83,SJU,159.5,SJU,-8.5,-108,-112,-115,-105,340,-440
31109,20260124,11:30,ARMY,NAVY,68,78,62,73,NAVY,90.9,56,84,NAVY,144.5,NAVY,-10.5,-115,-105,-105,-115,455,-625
31110,20260124,11:30,COPP,NORF,62,78,68,85,NORF,96.3,76,103,NORF,143.5,NORF,-13.5,-112,-108,-110,-110,700,-1100
31111,20260124,11:30,VMI,WCU,70,77,65,80,WCU,90.4,58,88,WCU,152.5,WCU,-8.5,-110,-110,-108,-112,340,-440
31112,20260124,12:00,WKU,SHSU,74,82,71,77,SHSU,69.5,58,73,SHSU,156.5,SHSU,-5.5,-115,-105,-110,-110,190,-230
31113,20260124,12:00,GMU,URI,72,71,71,70,URI,63.4,65,74,GMU,135.5,GMU,-1.5,-108,-112,-112,-108,110,-130
31114,20260124,12:00,DUQ,LOYIL,76,71,77,75,DUQ,61.7,71,59,DUQ,152.5,DUQ,-5.5,-105,-115,-110,-110,180,-218
31115,20260124,12:00,BU,COLG,72,80,72,74,COLG,82.5,79,80,COLG,147.5,COLG,-7.5,-115,-105,-112,-108,260,-325
31116,20260124,12:00,MIA,SYR,78,76,75,79,SYR,65.3,85,76,MIA,149.5,MIA,-2.5,-115,-105,-108,-112,114,-135
31117,20260124,12:00,CLMB,DART,78,76,70,76,DART,60.7,79,69,CLMB,155.5,CLMB,-2.5,-118,-102,-112,-108,110,-130
31118,20260124,12:00,NIU,BALL,67,75,67,69,BALL,56.2,53,58,BALL,141.5,BALL,-5.5,-102,-118,-115,-105,215,-265
31119,20260124,12:00,YALE,PENN,84,73,77,70,YALE,91.3,77,60,YALE,157.5,YALE,-6.5,-108,-112,-110,-110,235,-290
31120,20260124,12:00,COR,HARV,79,84,76,77,HARV,52.7,86,79,HARV,162.5,HARV,-1.5,-110,-110,-108,-112,105,-125
31121,20260124,12:00,ALBNY,UNH,71,70,65,68,UNH,56.9,72,80,UNH,137.5,UNH,-1.5,-115,-105,-105,-115,-105,-115
31122,20260124,12:00,NEAS,DREXL,70,76,69,74,DREXL,66.3,78,83,DREXL,140.5,DREXL,-3.5,-102,-118,-115,-105,164,-198
31123,20260124,12:00,ARST,GAST,78,71,79,76,ARST,61.2,81,82,ARST,157.5,ARST,-5.5,-112,-108,-105,-115,180,-218
31124,20260124,12:00,OKLA,MIZZ,78,82,74,77,MIZZ,68.2,87,88,MIZZ,151.5,MIZZ,-4.5,-112,-108,-105,-115,170,-205
31125,20260124,12:00,FIU,NMSU,69,79,73,80,NMSU,86.0,81,78,NMSU,157.5,NMSU,-7.5,-115,-105,-112,-108,230,-285
31126,20260124,12:00,STMN,SDAK,89,76,83,78,STMN,54.6,90,78,STMN,161.5,STMN,-10.5,-108,-112,-105,-115,455,-625
31127,20260124,12:00,BING,MNE,64,70,62,71,MNE,89.8,63,79,MNE,124.5,MNE,-6.5,-118,-102,-112,-108,210,-258
31128,20260124,12:00,DAY,SJPA,73,72,71,73,SJPA,51.2,74,81,DAY,140.5,DAY,-6.5,-115,-105,-105,-115,215,-265
31129,20260124,12:00,WINT,PRES,76,75,78,72,WINT,77.5,82,72,WINT,146.5,WINT,-5.5,-115,-105,-108,-112,195,-238
31130,20260124,12:00,MORG,HOW,69,82,69,80,HOW,66.6,78,77,HOW,148.5,HOW,-14.5,-108,-112,-110,-110,850,-1450
31131,20260124,12:00,CHAT,SAM,80,79,71,74,SAM,50.8,64,75,SAM,152.5,SAM,-4.5,-115,-105,-108,-112,150,-180
31132,20260124,12:00,BUCK,LUMD,71,74,69,72,LUMD,57.5,62,67,LUMD,147.5,LUMD,-2.5,-115,-105,-112,-108,114,-135
31133,20260124,12:00,WVU,ARIZ,68,80,63,80,ARIZ,89.7,53,88,ARIZ,143.5,ARIZ,-17.5,-108,-112,-112,-108,1300,-2800
31134,20260124,12:00,HOU,TTU,76,75,76,73,HOU,72.6,86,90,HOU,141.5,HOU,-1.5,-115,-105,-115,-105,100,-120
31135,20260124,12:15,VT,LOU,71,85,70,82,LOU,91.3,71,85,LOU,160.5,LOU,-13.5,-112,-108,-112,-108,700,-1100
31136,20260124,12:30,TNTC,SIUE,65,75,61,70,SIUE,74.9,58,62,SIUE,135.5,SIUE,-7.5,-108,-112,-112,-108,280,-355
31137,20260124,12:30,NICH,SELA,69,73,72,73,SELA,51.6,61,67,SELA,141.5,SELA,-2.5,-115,-105,-112,-108,114,-135
31138,20260124,12:30,QNNC,WEGA,86,75,80,74,QNNC,64.0,66,74,QNNC,162.5,QNNC,-7.5,-105,-115,-105,-115,285,-360
31139,20260124,13:00,STPE,MACK,62,71,61,67,MACK,68.6,59,67,MACK,134.5,MACK,-2.5,-102,-118,-108,-112,136,-162
31140,20260124,13:00,EKY,JAC,75,74,68,72,JAC,65.6,76,81,JAC,142.5,JAC,-1.5,-105,-115,-105,-115,110,-130
31141,20260124,13:00,UCF,COLO,77,84,80,78,COLO,53.8,95,86,COLO,159.5,COLO,-3.5,-105,-115,-110,-110,150,-180
31142,20260124,13:00,NDSU,ORAL,86,68,79,65,NDSU,96.6,86,58,NDSU,144.5,NDSU,-8.5,-105,-115,-108,-112,340,-440
31143,20260124,13:00,RICH,GW,75,81,70,82,GW,78.1,69,85,GW,159.5,GW,-10.5,-118,-102,-105,-115,410,-550
31144,20260124,13:00,ILL,PUR,74,83,73,74,ILL,51.6,88,82,PUR,152.5,PUR,-6.5,-115,-105,-112,-108,220,-270
31145,20260124,13:00,TROY,GASO,83,79,80,72,TROY,71.6,83,78,TROY,159.5,TROY,-4.5,-105,-115,-105,-115,170,-205
31146,20260124,13:00,OAKD,DET,80,75,82,80,OAKD,69.4,95,87,OAKD,167.5,OAKD,-6.5,-108,-112,-112,-108,230,-285
31147,20260124,13:00,ISU,OKST,88,72,83,73,ISU,78.0,84,71,ISU,162.5,ISU,-10.5,-108,-112,-105,-115,455,-625
31148,20260124,13:30,AAMU,TXSO,71,75,75,79,TXSO,67.7,74,89,AAMU,145.5,AAMU,-1.5,-122,102,-105,-115,-105,-115
31149,20260124,13:30,UNO,MCNS,66,85,68,84,MCNS,96.1,63,82,MCNS,156.5,MCNS,-16.5,-105,-115,-110,-110,1200,-2400
31150,20260124,13:30,TNST,Linden,76,75,79,80,Linden,50.3,96,86,Linden,160.5,Linden,-4.5,-105,-115,-110,-110,164,-198
31151,20260124,13:30,KENT,EMU,76,77,77,72,KENT,74.3,76,75,KENT,154.5,KENT,-4.5,-112,-108,-108,-112,154,-185
31152,20260124,14:00,MOST,UTEP,71,69,71,66,MOST,63.7,62,57,MOST,139.5,MOST,-1.5,-102,-118,-108,-112,114,-135
31153,20260124,14:00,AFA,BSU,,,56,81,BSU,99.4,54,96,BSU,137.5,BSU,-23.5,-112,-108,-108,-112,2500,-9000
31154,20260124,14:00,SJSU,WYO,67,81,67,70,WYO,61.1,62,66,WYO,142.5,WYO,-13.5,-115,-105,-112,-108,700,-1100
31155,20260124,14:00,MEM,WCHST,71,76,71,72,WCHST,63.2,59,74,WCHST,145.5,WCHST,-3.5,-108,-112,-105,-115,150,-180
31156,20260124,14:00,JKST,COOK,69,80,74,82,COOK,78.5,48,85,COOK,155.5,COOK,-8.5,-115,-105,-115,-105,295,-375
31157,20260124,14:00,FSU,SMU,74,89,74,84,SMU,84.4,80,83,SMU,163.5,SMU,-11.5,-112,-108,-112,-108,550,-800
31158,20260124,14:00,UND,DEN,74,86,80,81,UND,78.0,93,86,DEN,162.5,DEN,-5.5,-112,-108,-115,-105,195,-238
31159,20260124,14:00,RDER,MTSTM,61,72,68,75,MTSTM,76.1,61,71,MTSTM,139.5,MTSTM,-9.5,-115,-105,-105,-115,350,-455
31160,20260124,14:00,SFA,LAM,69,68,70,69,SFA,59.3,88,81,SFA,135.5,SFA,-4.5,-108,-112,-108,-112,170,-205
31161,20260124,14:00,SDSU,UNLV,75,72,74,70,SDSU,55.6,82,71,SDSU,149.5,SDSU,-4.5,-115,-105,-110,-110,160,-192
31162,20260124,14:00,MURR,UNI,73,75,71,72,UNI,59.8,76,81,MURR,145.5,MURR,-1.5,-125,105,-108,-112,-110,-110
31163,20260124,14:00,AUB,FLA,76,83,71,82,FLA,65.5,76,67,FLA,160.5,FLA,-11.5,-108,-112,-115,-105,550,-800
31164,20260124,14:30,TRGV,HCU,74,72,74,67,TRGV,69.5,68,51,TRGV,140.5,TRGV,-2.5,-108,-112,-110,-110,130,-155
31165,20260124,14:30,TLSA,RICE,80,71,80,74,TLSA,69.5,87,81,TLSA,153.5,TLSA,-9.5,-110,-110,-110,-110,380,-500
31166,20260124,14:30,TXACC,IW,69,74,72,65,TXACC,61.9,79,71,TXACC,136.5,TXACC,-1.5,-122,102,-105,-115,-105,-115
31167,20260124,15:00,SAC,EWU,70,80,75,82,EWU,69.0,67,75,EWU,163.5,EWU,-6.5,-115,-105,-108,-112,210,-258
31168,20260124,15:00,LSU,ARK,77,84,76,86,ARK,87.1,81,85,ARK,164.5,ARK,-10.5,-115,-105,-105,-115,455,-625
31169,20260124,15:00,CARIV,UCD,71,79,72,81,UCD,71.8,66,74,UCD,149.5,UCD,-8.5,-102,-118,-112,-108,330,-425
31170,20260124,15:00,PRST,IDHO,74,75,74,72,IDHO,51.5,69,66,IDHO,144.5,IDHO,-1.5,-120,100,-115,-105,-105,-115
31171,20260124,15:00,VCU,DAV,78,72,75,67,VCU,64.0,75,69,VCU,148.5,VCU,-5.5,-110,-110,-112,-108,205,-250
31172,20260124,15:00,SH,DPAUL,67,72,67,68,DPAUL,81.0,60,67,SH,134.5,SH,-2.5,-110,-110,-108,-112,124,-148
31173,20260124,15:00,BGSU,TOL,78,80,74,79,TOL,66.2,72,73,BGSU,157.5,BGSU,-1.5,-115,-105,-110,-110,102,-122
31174,20260124,15:30,UTAH,BYU,72,87,72,90,BYU,93.1,78,91,BYU,167.5,BYU,-20.5,-115,-105,-105,-115,1300,-2800
31175,20260124,15:30,ALST,PVAM,76,77,80,73,ALST,70.6,95,80,ALST,158.5,ALST,-1.5,-125,105,-105,-115,-112,-108
31176,20260124,16:00,IDST,MONT,75,81,67,79,MONT,74.3,60,69,MONT,148.5,MONT,-4.5,-115,-105,-108,-112,160,-192
31177,20260124,16:00,CMU,WMU,72,79,72,77,WMU,55.3,65,77,WMU,148.5,WMU,-5.5,-112,-108,-110,-110,180,-218
31178,20260124,16:00,BC,ND,66,75,66,74,ND,61.2,64,68,ND,136.5,ND,-7.5,-108,-112,-108,-112,280,-355
31179,20260124,16:00,ARPB,SOU,72,82,71,78,SOU,70.9,75,74,SOU,154.5,SOU,-9.5,-120,100,-108,-112,340,-440
31180,20260124,16:00,TCU,BAY,72,79,77,80,BAY,57.1,97,90,BAY,147.5,BAY,-4.5,-105,-115,-110,-110,180,-218
31181,20260124,16:00,PEPP,WSU,67,80,66,86,WSU,86.4,79,95,WSU,146.5,WSU,-11.5,-105,-115,-112,-108,525,-750
31182,20260124,16:00,NW,UCLA,71,78,67,72,UCLA,69.4,64,71,UCLA,143.5,UCLA,-7.5,-105,-115,-105,-115,285,-360
31183,20260124,16:00,ALCN,FAMU,69,75,65,75,FAMU,70.6,58,66,FAMU,141.5,FAMU,-8.5,-105,-115,-112,-108,330,-425
31184,20260124,17:00,CASTF,CP,74,86,81,84,CASTF,53.1,93,78,CASTF,172.5,CASTF,-1.5,-122,102,-110,-110,-105,-115
31185,20260124,17:00,MANH,IONA,71,81,66,75,IONA,83.1,57,66,IONA,152.5,IONA,-7.5,-115,-105,-105,-115,285,-360
31186,20260124,17:00,CANI,FAIR,64,78,67,71,FAIR,65.6,55,61,FAIR,141.5,FAIR,-10.5,-110,-110,-112,-108,425,-575
31187,20260124,17:00,CASB,LBS,82,73,75,69,CASB,78.0,74,71,CASB,143.5,CASB,-4.5,-110,-110,-112,-108,164,-198
31188,20260124,17:00,STTL,PAC,69,73,67,70,PAC,52.5,54,56,PAC,137.5,PAC,-2.5,-118,-102,-110,-110,114,-135
31189,20260124,17:00,LAF,LEH,74,86,68,74,LEH,67.1,59,64,LEH,143.5,LEH,-2.5,-108,-112,-115,-105,130,-155
31190,20260124,17:50,GCU,FRES,73,71,71,65,GCU,70.5,68,57,GCU,141.5,GCU,-4.5,-108,-112,-112,-108,170,-205
31191,20260124,18:00,UNCO,NAU,81,72,79,72,UNCO,73.7,77,81,UNCO,148.5,UNCO,-5.5,-102,-118,-110,-110,210,-258
31192,20260124,18:00,SF,GONZ,68,88,67,83,GONZ,86.4,66,68,GONZ,150.5,GONZ,-16.5,-112,-108,-115,-105,1000,-1800
31193,20260124,18:00,KU,KSU,78,75,80,70,KU,94.0,86,62,KU,158.5,KU,-4.5,-108,-112,-115,-105,170,-205
31194,20260124,18:00,UIC,BRAD,68,79,73,74,UIC,70.5,85,70,BRAD,144.5,BRAD,-6.5,-108,-112,-108,-112,220,-270
31195,20260124,18:00,NEV,UNM,72,78,67,76,UNM,68.8,73,80,UNM,149.5,UNM,-8.5,-105,-115,-112,-108,320,-410
31196,20260124,18:00,STMCA,PORT,82,65,77,65,STMCA,87.0,75,69,STMCA,144.5,STMCA,-14.5,-102,-118,-115,-105,900,-1600
31197,20260124,18:00,CAL,STAN,71,80,71,75,STAN,54.8,78,66,STAN,145.5,STAN,-4.5,-105,-115,-115,-105,170,-205
31198,20260124,18:00,NEOM,MOKC,77,73,79,69,NEOM,85.7,77,60,NEOM,148.5,NEOM,-4.5,-115,-105,-115,-105,164,-198
31199,20260124,18:00,WEB,MTST,70,80,75,80,MTST,68.6,88,91,MTST,146.5,MTST,-7.5,-115,-105,-105,-115,275,-345
31200,20260124,18:00,UVSU,CABP,73,72,69,73,CABP,60.5,71,78,CABP,148.5,CABP,-1.5,-120,100,-105,-115,-105,-115
31201,20260124,18:30,TENN,BAMA,79,86,76,83,BAMA,50.3,79,73,BAMA,167.5,BAMA,-3.5,-105,-115,-105,-115,180,-218
31202,20260124,19:00,SUU,UTU,68,78,75,81,UTU,73.1,91,102,UTU,149.5,UTU,-5.5,-108,-112,-108,-112,220,-270
31203,20260124,19:30,SC,USD,86,71,90,74,SC,83.9,85,73,SC,161.5,SC,-13.5,-112,-108,-112,-108,750,-1200
31204,20260124,20:00,CIN,ASU,75,71,76,74,ASU,82.6,68,82,CIN,148.5,CIN,-2.5,-110,-110,-115,-105,124,-148
31205,20260124,20:00,UCI,UCSD,68,79,76,71,UCI,56.0,61,59,UCSD,144.5,UCSD,-2.5,-108,-112,-115,-105,124,-148
31206,20260124,21:59,CASTN,HAW,70,80,73,81,HAW,77.1,68,89,HAW,157.5,HAW,-10.5,-118,-102,-115,-105,425,-575
31207,20260125,11:00,FAU,USF,81,82,76,85,USF,62.0,75,89,USF,166.5,USF,-5.5,-105,-115,-110,-110,215,-265
31208,20260125,13:00,CHSU,MHRT,61,78,60,67,MHRT,75.7,59,61,MHRT,130.5,MHRT,-8.5,-102,-118,-115,-105,285,-360
31209,20260125,13:00,ORE,WASH,71,76,67,72,WASH,57.6,57,72,WASH,143.5,WASH,-7.5,-105,-115,-115,-105,300,-380
31210,20260125,14:00,USC,WIS,74,67,71,79,WIS,75.8,73,71,WIS,158.5,WIS,-7.5,-105,-115,-112,-108,285,-360
31211,20260126,16:00,DSU,SCST,69,72,65,73,SCST,62.4,64,70,SCST,135.5,SCST,-1.5,-102,-118,-115,-105,110,-130
31212,20260126,16:00,LMC,FDU,73,72,69,68,LMC,55.3,87,74,LMC,140.5,LMC,-1.5,-125,105,-110,-110,-108,-112
31213,20260126,17:00,MORG,NORF,69,81,71,82,NORF,77.8,79,78,NORF,152.5,NORF,-7.5,100,-120,-115,-105,330,-425
31214,20260126,17:00,JKST,FAMU,68,77,73,75,FAMU,68.5,66,65,FAMU,149.5,FAMU,-6.5,-110,-110,-105,-115,235,-290
31215,20260126,17:00,ALCN,COOK,66,78,70,83,COOK,79.5,73,82,COOK,146.5,COOK,-13.5,-112,-108,-115,-105,675,-1050
31216,20260126,17:00,PSU,OSU,70,76,68,83,OSU,86.4,78,84,OSU,153.5,OSU,-11.5,-105,-115,-110,-110,575,-850
31217,20260126,17:00,CCTST,STNH,73,67,68,65,CCTST,63.4,59,61,CCTST,136.5,CCTST,-1.5,-108,-112,-105,-115,105,-125
31218,20260126,17:00,LOU,DUKE,74,82,69,80,DUKE,94.4,52,83,DUKE,157.5,DUKE,-8.5,-105,-115,-105,-115,340,-440
31219,20260126,18:00,TRGV,TXACC,71,72,66,69,TXACC,58.7,64,55,TXACC,136.5,TXACC,-2.5,-118,-102,-105,-115,114,-135
31220,20260126,19:00,ARIZ,BYU,79,81,85,80,ARIZ,61.2,86,83,ARIZ,166.5,ARIZ,-1.5,-122,102,-115,-105,-105,-115
31221,20260127,12:00,AAMU,PVAM,73,78,80,72,AAMU,62.7,80,60,PVAM,152.5,PVAM,-2.5,-118,-102,-110,-110,120,-142
31222,20260127,12:00,ALST,TXSO,75,76,77,82,TXSO,67.5,64,96,TXSO,155.5,TXSO,-2.5,-118,-102,-105,-115,120,-142
31223,20260127,14:00,NWST,SFA,64,79,65,72,SFA,71.3,67,69,SFA,141.5,SFA,-13.5,-105,-115,-108,-112,900,-1600
31224,20260127,14:30,UNO,NICH,70,79,75,76,NICH,72.2,80,62,NICH,156.5,NICH,-3.5,-108,-112,-115,-105,150,-180
31225,20260127,16:00,WAKE,PITT,71,79,73,75,PITT,57.9,76,80,PITT,150.5,PITT,-1.5,-118,-102,-108,-112,-102,-118
31226,20260127,16:30,MSU,RUTG,80,62,76,65,MSU,77.3,88,79,MSU,138.5,MSU,-14.5,-118,-102,-110,-110,800,-1350
31227,20260127,17:00,EMU,CMU,75,72,72,74,CMU,64.8,65,100,EMU,139.5,EMU,-3.5,-115,-105,-112,-108,140,-166
31228,20260127,17:00,BUFF,BGSU,73,81,75,78,BGSU,53.6,89,78,BGSU,149.5,BGSU,-8.5,-120,100,-110,-110,295,-375
31229,20260127,17:00,MCNS,SELA,79,63,77,65,MCNS,88.2,76,66,MCNS,139.5,MCNS,-12.5,-110,-110,-110,-110,650,-1000
31230,20260127,17:00,ASU,UCF,75,86,77,84,UCF,77.0,76,79,UCF,161.5,UCF,-6.5,-102,-118,-108,-112,260,-325
31231,20260127,17:00,URI,DAY,70,77,67,73,DAY,86.4,81,76,DAY,138.5,DAY,-8.5,-110,-110,-110,-110,320,-410
31232,20260127,17:00,RICH,VCU,73,82,69,84,VCU,92.9,69,77,VCU,155.5,VCU,-12.5,-110,-110,-110,-110,600,-900
31233,20260127,17:00,SYR,NCST,71,82,72,79,NCST,81.9,68,88,NCST,151.5,NCST,-10.5,-110,-110,-108,-112,455,-625
31234,20260127,17:00,OHIO,KENT,76,83,72,81,KENT,81.7,57,72,KENT,162.5,KENT,-5.5,-102,-118,-108,-112,225,-278
31235,20260127,17:00,TOL,AKR,76,94,76,91,AKR,80.4,81,91,AKR,168.5,AKR,-12.5,-110,-110,-110,-110,625,-950
31236,20260127,17:00,NEB,MICH,75,82,70,80,MICH,75.5,72,75,MICH,156.5,MICH,-11.5,-105,-115,-115,-105,525,-750
31237,20260127,17:00,ETAM,LAM,64,76,62,76,LAM,74.2,61,82,LAM,139.5,LAM,-5.5,-102,-118,-115,-105,240,-298
31238,20260127,17:00,UVA,ND,76,68,79,69,UVA,73.2,100,97,UVA,145.5,UVA,-9.5,-108,-112,-108,-112,390,-520
31239,20260127,17:00,ARK,OKLA,81,83,86,79,ARK,63.5,83,79,ARK,167.5,ARK,-3.5,-115,-105,-105,-115,140,-166
31240,20260127,17:30,PROV,CONN,71,75,70,85,CONN,90.9,81,87,CONN,152.5,CONN,-15.5,-105,-115,-105,-115,1000,-1800
31241,20260127,18:00,GT,VT,71,79,71,78,VT,72.5,65,71,VT,154.5,VT,-9.5,-105,-115,-115,-105,410,-550
31242,20260127,18:00,GW,STLOU,74,87,74,84,STLOU,85.2,76,79,STLOU,167.5,STLOU,-10.5,-105,-115,-108,-112,455,-625
31243,20260127,18:00,MIZZ,BAMA,81,91,72,85,BAMA,93.4,64,90,BAMA,167.5,BAMA,-10.5,-108,-112,-105,-115,455,-625
31244,20260127,18:00,INST,UIC,72,76,67,76,UIC,66.1,74,76,UIC,147.5,UIC,-6.5,-118,-102,-110,-110,225,-278
31245,20260127,18:00,IW,HCU,73,72,71,69,HCU,55.1,75,81,IW,140.5,IW,-1.5,-122,102,-110,-110,-105,-115
31246,20260127,18:00,WMU,NIU,76,71,72,73,NIU,56.7,65,85,NIU,147.5,NIU,-1.5,-122,102,-105,-115,-108,-112
31247,20260127,18:30,KSU,WVU,72,77,68,72,WVU,70.4,54,59,WVU,146.5,WVU,-7.5,-115,-105,-110,-110,280,-355
